Bootcamp Course,Bootcamp Format,Bootcamp Year,Bootcamp Start Date,Campus - Timezone,Created Date,Close Date,Stage,Discount Amount (converted),Scholarship Amount (converted),Amount (converted),Net Amount With VAT (converted),Drop,Drop Reason,how did you hear about us?,Person Account: Gender,Stage Duration
WD,FT,2019,2019-02-09,AMS,2019-05-16,2019-05-29,Closed lost,0.0,0.0,6000.0,6000.0,0,Not specified,google,Male,543.0
DA,PT,2019,2019-04-22,MAD,2018-12-13,2019-01-14,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Male,726.0
DA,FT,2019,2019-03-06,BER,2019-05-16,2019-12-06,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,courseReport,Female,545.0
WD,FT,2020,2020-04-05,RMT-Europe,2020-04-15,2020-04-15,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Female,224.0
WD,FT,2019,2019-01-07,MAD,2018-12-13,2018-12-13,Paid Deposit,2000.0,0.0,7000.0,5000.0,0,Not specified,newspaperOrMagazine,Male,726.0
WD,FT,2019,2019-03-18,MAD,2018-12-13,2019-02-01,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Referral,Male,726.0
UX,PT,2019,2019-09-09,MEX,2019-05-21,2019-06-30,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,Social Media,Male,526.0
WD,FT,2019,2019-02-09,AMS,2019-07-18,2019-09-30,Closed lost,0.0,0.0,6000.0,6000.0,0,Not specified,Social Media,Male,482.0
DA,FT,2019,2019-01-04,MAD,2018-12-13,2018-12-14,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,other,Male,726.0
WD,PT,2019,2019-03-06,MIA,2019-05-21,2019-05-24,Closed lost,663.72,0.0,10619.47,9955.75,0,Not specified,Referral,Female,544.0
WD,FT,2019,2019-05-08,PAR,2019-07-18,2019-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Social Media,Female,488.0
UX,PT,2019,2019-09-09,MEX,2019-05-21,2019-05-29,Paid Deposit,691.24,0.0,3225.81,2534.56,0,Not specified,Social Media,Male,536.0
WD,FT,2019,2019-10-21,MAD,2019-07-18,2019-09-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Social Media,Male,509.0
UX,FT,2019,2019-04-02,MAD,2018-12-13,2018-12-13,Paid Deposit,1500.0,0.0,7000.0,5500.0,0,Not specified,google,Male,726.0
UX,FT,2019,2019-10-14,PAR,2019-07-18,2019-09-25,Paid Deposit,0.0,0.0,7500.0,7500.0,0,Not specified,google,Female,440.0
WD,FT,2019,2019-04-02,MAD,2018-12-13,2019-02-01,Closed lost,1100.0,0.0,7000.0,5900.0,0,Not specified,Referral,Male,726.0
UX,FT,2019,2019-04-06,SAO,2019-05-21,2019-05-23,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,google,Male,539.0
WD,FT,2021,2021-11-01,BCN,2020-10-14,2020-10-14,Closed lost,700.0,0.0,7000.0,6300.0,0,Not specified,Social Media,Female,55.0
DA,FT,2019,2019-01-21,MAD,2018-12-13,2019-12-03,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Referral,Male,726.0
DA,FT,2019,2019-03-06,BER,2019-05-21,2019-12-06,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,other,Male,545.0
DA,FT,2019,2019-01-04,MAD,2018-12-13,2018-12-13,Paid Deposit,1500.0,0.0,7000.0,5500.0,0,Not specified,Referral,Male,726.0
UX,FT,2019,2019-07-16,MEX,2019-05-21,2019-05-25,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,Social Media,Male,536.0
WD,FT,2019,2019-10-21,MAD,2019-07-24,2019-09-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,other,Male,474.0
UX,PT,2019,2019-10-22,MAD,2018-12-13,2019-10-01,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,other,Female,726.0
DA,PT,2019,2019-10-09,MEX,2019-05-21,2019-06-30,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,Social Media,Male,526.0
DA,PT,2019,2019-10-09,MEX,2019-07-24,2019-09-30,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,Social Media,Female,489.0
DA,FT,2019,2019-02-25,BCN,2018-12-28,2019-02-25,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,newspaperOrMagazine,Male,711.0
DA,FT,2019,2019-10-06,MAD,2019-05-28,2019-06-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Referral,Male,538.0
WD,FT,2019,2019-10-21,MEX,2019-07-24,2019-09-30,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,switchup,Male,489.0
DA,FT,2019,2019-12-08,LIS,2018-12-28,2019-01-16,Closed lost,0.0,0.0,6000.0,6000.0,0,Not specified,other,Male,711.0
UX,FT,2019,2019-12-08,BER,2019-05-28,2019-06-30,Paid Deposit,0.0,0.0,7000.0,7000.0,0,Not specified,other,Male,517.0
WD,FT,2019,2019-10-14,BER,2019-05-28,2019-06-30,Paid Deposit,0.0,0.0,7000.0,7000.0,0,Not specified,sbahn,Male,472.0
WD,FT,2020,2020-03-30,MIA,2020-01-20,2020-01-20,Closed lost,0.0,0.0,10619.47,10619.47,0,Not specified,Referral,Male,294.0
WD,FT,2019,2019-01-22,MIA,2018-12-28,2019-10-01,Closed lost,0.0,0.0,10176.99,10176.99,0,Not specified,other,Male,711.0
WD,FT,2019,2019-01-07,MAD,2019-05-28,2019-06-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Referral,Male,539.0
WD,FT,2021,2021-11-01,MAD,2020-11-20,2020-12-31,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Referral,Male,15.0
DA,FT,2019,2019-06-24,BCN,2019-05-28,2019-06-17,Paid Deposit,0.0,0.0,7000.0,7000.0,0,Not specified,switchup,Male,538.0
WD,FT,2020,2020-03-23,MAD,2018-12-28,2019-11-01,Closed lost,1500.0,0.0,7000.0,4675.0,0,Not specified,Referral,Male,309.0
DA,FT,2019,2019-09-23,AMS,2019-05-28,2019-12-06,Closed lost,0.0,0.0,6000.0,6000.0,0,Not specified,Referral,Female,543.0
WD,FT,2019,2019-10-21,MAD,2019-07-24,2019-09-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,google,Male,498.0
WD,FT,2019,2019-04-02,BCN,2018-12-28,2019-02-28,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,google,Male,711.0
WD,FT,2019,2019-07-01,BER,2018-12-28,2019-03-01,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,google,Male,711.0
WD,FT,2019,2019-03-18,PAR,2019-06-02,2019-12-03,Closed lost,750.0,0.0,7500.0,6750.0,0,Not specified,google,Female,671.0
DA,FT,2020,2020-01-13,MAD,2019-07-24,2019-11-20,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Referral,Female,384.0
WD,FT,2019,2019-03-18,LIS,2018-12-28,2019-01-18,Closed lost,0.0,0.0,6000.0,6000.0,0,Not specified,Social Media,Male,711.0
WD,FT,2019,2019-11-18,SAO,2019-07-30,2019-09-23,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,Social Media,Male,442.0
DA,FT,2019,2019-12-08,LIS,2018-12-28,2019-01-22,Closed lost,0.0,0.0,6000.0,6000.0,0,Not specified,Referral,Female,711.0
UX,PT,2019,2019-10-22,AMS,2019-07-30,2019-09-26,Paid Deposit,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Male,466.0
WD,FT,2019,2019-03-18,LIS,2018-12-28,2019-12-01,Closed lost,1000.0,0.0,6000.0,5000.0,0,Not specified,newspaperOrMagazine,Male,711.0
UX,FT,2019,2019-10-14,PAR,2019-07-30,2019-09-24,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Male,441.0
WD,FT,2019,2019-03-18,PAR,2018-12-28,2019-01-22,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,711.0
WD,PT,2019,2019-05-08,SAO,2019-07-30,2019-09-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,Referral,Male,488.0
WD,FT,2019,2019-01-22,MIA,2018-12-28,2019-04-01,Closed lost,0.0,0.0,10176.99,10176.99,0,Not specified,Referral,Male,711.0
DA,FT,2019,2019-12-08,LIS,2018-12-28,2019-10-01,Closed lost,2000.0,0.0,6000.0,4000.0,0,Not specified,other,Male,711.0
WD,FT,2019,2019-05-08,PAR,2019-05-13,2019-05-21,Closed lost,1000.0,0.0,7500.0,6500.0,0,Not specified,switchup,Male,553.0
WD,PT,2019,2019-10-21,MAD,2019-07-30,2019-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Male,474.0
WD,PT,2019,2019-09-17,LIS,2018-12-28,2019-01-22,Closed lost,2500.0,0.0,7000.0,4500.0,0,Not specified,newspaperOrMagazine,Male,711.0
DA,FT,2019,2019-02-09,SAO,2019-10-21,2019-11-21,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,Social Media,Female,256.0
UX,FT,2019,2019-05-20,LIS,2018-12-28,2019-01-18,Closed lost,2000.0,0.0,6000.0,4000.0,0,Not specified,newspaperOrMagazine,Male,711.0
WD,FT,2019,2019-10-14,PAR,2019-07-30,2019-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Social Media,Male,482.0
WD,PT,2019,2019-04-02,SAO,2018-12-28,2019-01-14,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Social Media,Male,711.0
WD,PT,2019,2019-09-17,LIS,2018-12-28,2019-01-14,Closed lost,1950.0,0.0,7000.0,5050.0,0,Not specified,other,Male,711.0
DA,FT,2019,2019-10-21,MAD,2019-07-30,2019-09-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Social Media,Male,474.0
WD,FT,2018,2018-10-15,SAO,2018-07-18,2018-12-09,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Social Media,Male,874.0
WD,FT,2019,2019-10-21,MEX,2019-07-30,2019-09-30,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,other,Male,483.0
WD,FT,2018,2018-10-15,SAO,2018-07-18,2018-08-16,Paid Deposit,376.47,0.0,3764.71,3388.24,0,Not specified,IronhackEvent,Female,874.0
WD,FT,2019,2019-08-04,AMS,2019-06-02,2019-12-03,Closed lost,0.0,0.0,6000.0,6000.0,0,Not specified,Social Media,Male,671.0
WD,PT,2019,2019-10-21,MIA,2019-07-30,2019-09-30,Closed lost,0.0,0.0,10619.47,10619.47,0,Not specified,Referral,Male,434.0
WD,FT,2018,2018-10-15,PAR,2018-07-18,2018-09-19,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,switchup,Male,874.0
UX,FT,2019,2019-03-18,PAR,2019-02-16,2019-03-13,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,other,Female,661.0
WD,PT,2019,2019-05-08,SAO,2019-06-08,2019-09-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,Social Media,Male,488.0
WD,FT,2018,2018-10-22,MIA,2018-07-19,2018-07-20,Closed lost,0.0,0.0,9734.51,9734.51,0,Not specified,google,Female,873.0
WD,PT,2019,2019-09-07,AMS,2019-02-16,2019-02-25,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Social Media,Female,661.0
UX,FT,2019,2019-09-23,BCN,2019-06-08,2019-08-23,Paid Deposit,0.0,0.0,7000.0,7000.0,0,Not specified,google,Male,473.0
UX,FT,2018,2018-10-22,MIA,2018-07-18,2018-07-20,Closed lost,0.0,0.0,9734.51,9734.51,0,Not specified,google,Female,874.0
DA,FT,2019,2019-10-14,PAR,2019-06-08,2019-09-30,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,IronhackEvent,Male,487.0
WD,FT,2018,2018-10-14,PAR,2018-07-19,2018-10-08,Closed lost,1000.0,0.0,7500.0,6500.0,0,Not specified,google,Male,874.0
WD,PT,2019,2019-08-27,MAD,2019-02-16,2019-12-03,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Social Media,Male,661.0
WD,PT,2018,2018-11-13,BCN,2018-07-19,2018-11-09,Paid Deposit,650.0,0.0,7500.0,6850.0,1,Got a job,other,Male,873.0
UX,PT,2021,2021-09-02,BCN,2020-08-31,2020-08-31,Personal Interview,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Female,99.0
WD,FT,2019,2019-01-04,BCN,2019-02-16,2019-06-03,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,google,Male,661.0
WD,PT,2019,2019-10-12,BCN,2019-06-08,2019-10-22,Paid Deposit,750.0,0.0,7500.0,6750.0,0,Not specified,Referral,Female,413.0
WD,FT,2018,2018-10-22,MAD,2018-07-19,2018-07-23,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Social Media,Male,873.0
DA,FT,2019,2019-10-06,MIA,2019-02-16,2019-02-27,Closed lost,0.0,0.0,10176.99,10176.99,0,Not specified,Referral,Female,661.0
UX,PT,2020,2020-08-01,SAO,2019-06-08,2019-09-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,other,Male,488.0
WD,FT,2018,2018-10-15,SAO,2018-07-19,2018-11-09,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Social Media,Male,873.0
UX,FT,2019,2019-03-18,PAR,2019-02-16,2019-03-13,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,IronhackEvent,Female,661.0
UX,FT,2019,2019-08-26,SAO,2019-06-08,2019-09-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,Social Media,Female,480.0
WD,FT,2018,2018-10-15,SAO,2018-07-19,2018-11-09,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Social Media,Male,873.0
WD,FT,2019,2019-03-18,BER,2019-02-16,2019-03-22,Closed lost,650.0,0.0,6500.0,5850.0,0,Not specified,google,Female,661.0
WD,FT,2019,2019-08-26,SAO,2019-06-08,2019-09-30,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,Social Media,Female,487.0
WD,FT,2018,2018-10-15,SAO,2018-07-19,2018-12-09,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Social Media,Male,873.0
DA,FT,2019,2019-09-09,SAO,2019-06-08,2019-07-08,Paid Deposit,800.0,0.0,4000.0,3200.0,0,Not specified,Social Media,Male,489.0
UX,FT,2019,2019-07-01,BER,2018-10-11,2018-11-30,Paid Deposit,1000.0,0.0,6500.0,5500.0,0,Not specified,Referral,Male,545.0
UX,FT,2019,2019-05-27,PAR,2019-02-16,2019-03-21,Paid Deposit,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Female,661.0
UX,FT,2019,2019-02-09,AMS,2019-06-08,2019-09-30,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Social Media,Female,484.0
UX,PT,2018,2018-09-17,PAR,2018-07-19,2018-08-29,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Social Media,Male,873.0
DA,FT,2020,2020-06-22,BCN,2019-10-12,2020-10-01,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Referral,Female,251.0
UX,FT,2019,2019-08-26,SAO,2019-06-08,2019-06-08,Paid Deposit,800.0,0.0,4000.0,3200.0,0,Not specified,Social Media,Female,489.0
WD,FT,2018,2018-10-22,MAD,2018-07-19,2018-08-21,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,google,Male,873.0
UX,FT,2019,2019-03-18,BER,2019-02-16,2019-05-03,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Referral,Male,661.0
WD,FT,2020,2020-03-30,MIA,2020-01-18,2020-03-31,Closed lost,0.0,0.0,10619.47,10619.47,0,Not specified,Social Media,Male,316.0
WD,FT,2018,2018-10-15,SAO,2018-07-19,2018-08-16,Paid Deposit,376.47,0.0,3764.71,3388.24,0,Not specified,Referral,Female,873.0
UX,FT,2019,2019-01-04,MIA,2019-02-17,2019-02-26,Closed lost,0.0,0.0,10176.99,10176.99,0,Not specified,courseReport,Male,660.0
WD,FT,2017,2017-05-29,MIA,2017-04-18,2017-04-22,Closed lost,0.0,0.0,9734.51,9734.51,0,Not specified,other,Male,1330.0
WD,FT,2018,2018-10-15,SAO,2018-07-19,2018-09-18,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Social Media,Male,873.0
WD,FT,2019,2019-01-04,MIA,2019-02-17,2019-02-23,Closed lost,0.0,0.0,10176.99,10176.99,0,Not specified,google,Female,660.0
UX,FT,2021,2021-03-22,BCN,2019-12-15,2020-01-21,Paid Deposit,500.0,0.0,7000.0,6500.0,0,Not specified,google,Male,323.0
WD,FT,2018,2018-10-15,SAO,2018-07-19,2018-07-20,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Social Media,Male,873.0
UX,FT,2019,2019-08-19,MIA,2019-02-17,2019-02-23,Closed lost,0.0,0.0,10176.99,10176.99,0,Not specified,Referral,Male,660.0
UX,FT,2020,2020-03-30,BCN,2019-12-14,2020-02-24,Paid Deposit,0.0,0.0,7000.0,5950.0,0,Not specified,Referral,Female,288.0
WD,FT,2020,2020-01-13,MAD,2019-10-10,2019-10-11,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Application form,Male,321.0
DA,PT,2019,2019-05-28,BCN,2019-02-26,2019-08-03,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Social Media,Male,651.0
UX,FT,2019,2019-10-21,LIS,2018-12-19,2019-04-02,Paid Deposit,1500.0,0.0,6000.0,4500.0,0,Not specified,google,Female,720.0
UX,FT,2018,2018-10-22,MAD,2018-07-19,2018-08-27,Closed lost,1000.0,0.0,6500.0,5500.0,0,Not specified,Referral,Male,873.0
UX,PT,2019,2019-05-28,BCN,2019-02-26,2019-07-03,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,other,Male,651.0
DA,FT,2020,2020-01-20,LIS,2019-07-26,2019-11-25,Paid Deposit,0.0,2000.0,6500.0,4500.0,0,Not specified,Referral,Female,396.0
UX,FT,2018,2018-10-22,AMS,2018-07-20,2018-08-23,Closed lost,0.0,0.0,6000.0,6000.0,0,Not specified,google,Male,873.0
WD,FT,2019,2019-03-18,PAR,2019-02-26,2019-03-29,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,PoleEmploi,Male,651.0
UX,FT,2019,2019-10-21,LIS,2019-08-19,2019-09-30,Paid Deposit,1500.0,0.0,6000.0,4500.0,0,Not specified,other,Female,453.0
WD,FT,2018,2018-08-10,BER,2018-03-08,2018-06-08,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,courseReport,Male,859.0
WD,PT,2019,2019-10-21,MAD,2019-02-26,2019-10-21,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,474.0
WD,FT,2017,2017-01-16,MIA,2016-07-12,2018-10-04,Closed lost,0.0,0.0,9734.51,9734.51,0,Not specified,IronhackEvent,Male,1462.0
WD,FT,2019,2019-02-25,BCN,2018-12-09,2019-01-15,Closed lost,500.0,0.0,7000.0,6500.0,0,Not specified,courseReport,Male,818.0
UX,PT,2019,2019-05-20,MIA,2019-02-26,2019-07-03,Closed lost,0.0,0.0,10619.47,10619.47,0,Not specified,Social Media,Male,651.0
WD,FT,2018,2018-10-22,MAD,2018-03-08,2018-08-23,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,newspaperOrMagazine,Male,858.0
WD,FT,2019,2019-02-09,AMS,2019-02-26,2019-09-03,Closed lost,1500.0,0.0,6000.0,4500.0,0,Not specified,google,Male,651.0
WD,FT,2018,2018-10-22,MIA,2018-03-08,2018-09-22,Closed lost,0.0,0.0,9734.51,9734.51,0,Not specified,Referral,Male,858.0
WD,FT,2019,2019-03-18,MAD,2019-02-26,2019-04-03,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Social Media,Male,651.0
WD,FT,2020,2020-01-06,SAO,2020-02-21,2020-03-31,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,Referral,Female,271.0
UX,FT,2018,2018-10-22,BCN,2018-03-08,2018-08-19,Closed lost,1500.0,0.0,6500.0,5000.0,0,Not specified,Referral,Male,858.0
UX,FT,2019,2019-03-18,BER,2019-02-26,2019-08-03,Paid Deposit,500.0,0.0,6500.0,6000.0,0,Not specified,google,Female,545.0
WD,FT,2017,2017-08-14,MAD,2017-03-30,2017-08-05,Closed lost,1000.0,0.0,6500.0,5500.0,0,Not specified,Referral,Female,1349.0
DA,FT,2018,2018-10-15,MAD,2018-03-08,2018-08-23,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Social Media,Male,858.0
WD,FT,2019,2019-05-27,SAO,2019-02-26,2019-05-15,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Social Media,Male,539.0
WD,FT,2020,2020-01-06,MAD,2020-01-25,2020-05-02,Paid Deposit,700.0,0.0,7000.0,6300.0,0,Not specified,Referral,Female,307.0
WD,PT,2018,2018-09-18,PAR,2018-03-08,2018-08-27,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Social Media,Male,858.0
DA,FT,2019,2019-08-19,MAD,2019-02-26,2019-07-03,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Social Media,Female,651.0
WD,FT,2018,2018-10-15,SAO,2018-03-08,2018-04-08,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Social Media,Male,858.0
WD,FT,2019,2019-05-27,PAR,2019-02-26,2019-04-04,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,google,Male,553.0
WD,PT,2020,2020-02-06,RMT-Europe,2020-03-04,2020-03-04,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,Referral,Male,237.0
WD,FT,2019,2019-07-01,BER,2018-03-08,2018-08-16,Paid Deposit,650.0,0.0,6500.0,5850.0,0,Not specified,google,Male,545.0
DA,PT,2020,2020-04-27,MAD,2020-11-03,2020-11-03,Closed lost,0.0,0.0,7500.0,6375.0,0,Not specified,Referral,Male,257.0
WD,FT,2018,2018-10-15,SAO,2018-03-08,2018-08-30,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Referral,Male,858.0
UX,PT,2019,2019-04-06,BER,2019-02-26,2019-03-22,Closed lost,1000.0,0.0,7500.0,6500.0,0,Not specified,google,Female,651.0
DA,FT,2018,2018-10-15,MAD,2018-03-08,2018-08-22,Closed lost,0.0,0.0,6500.0,6500.0,0,Not specified,Social Media,Male,858.0
DA,FT,2019,2019-10-06,MIA,2019-05-20,2019-05-24,Closed lost,884.96,0.0,10176.99,9292.04,0,Not specified,other,Female,544.0
WD,FT,2020,2020-03-30,BCN,2019-11-15,2019-12-31,Closed lost,0.0,0.0,7000.0,5950.0,0,Not specified,quora,Male,272.0
WD,FT,2018,2018-10-22,AMS,2018-03-08,2018-08-25,Closed lost,0.0,0.0,6000.0,6000.0,0,Not specified,Social Media,Male,858.0
WD,PT,2018,2018-10-22,MIA,2018-03-08,2018-09-08,Closed lost,884.96,0.0,10176.99,9292.04,0,Not specified,Referral,Male,858.0
WD,PT,2020,2020-08-01,SAO,2019-10-28,2019-12-31,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,Referral,Female,371.0
WD,FT,2018,2018-10-15,SAO,2018-03-08,2018-09-20,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Social Media,Male,858.0
WD,FT,2019,2019-07-01,MAD,2018-09-25,2018-10-15,Paid Deposit,0.0,0.0,7000.0,7000.0,0,Not specified,Referral,Male,805.0
UX,FT,2018,2018-10-29,MEX,2018-08-08,2018-08-21,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,google,Male,853.0
WD,FT,2017,2017-02-10,MIA,2017-07-25,2018-10-04,Closed lost,0.0,0.0,9734.51,9734.51,0,Not specified,google,Male,1232.0
WD,FT,2018,2018-08-20,MEX,2018-04-08,2018-10-08,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,other,Male,857.0
UX,PT,2019,2019-04-29,SAO,2019-11-03,2019-12-03,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Referral,Male,638.0
DA,FT,2019,2019-10-21,LIS,2019-09-09,2019-09-30,Paid Deposit,600.0,0.0,6000.0,5400.0,0,Not specified,Referral,Female,442.0
WD,FT,2018,2018-10-15,SAO,2018-04-08,2018-11-09,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Social Media,Male,857.0
WD,FT,2019,2019-10-21,LIS,2019-02-08,2019-10-20,Paid Deposit,0.0,0.0,6000.0,6000.0,0,Not specified,google,Male,474.0
WD,FT,2018,2018-10-15,SAO,2018-04-08,2018-12-09,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Social Media,Male,857.0
WD,PT,2019,2019-04-06,BER,2019-11-03,2019-12-06,Closed lost,650.0,0.0,7500.0,6850.0,0,Not specified,sbahn,Female,545.0
UX,PT,2020,2020-10-20,SAO,2020-01-27,2020-03-31,Closed lost,0.0,0.0,4000.0,4000.0,0,Not specified,Referral,Male,271.0
WD,PT,2018,2018-10-22,MEX,2018-04-08,2018-08-14,Closed lost,0.0,0.0,3225.81,3225.81,0,Not specified,Social Media,Male,857.0
DA,FT,2020,2020-06-15,AMS,2019-12-28,2019-12-28,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Social Media,Male,339.0
DA,FT,2020,2020-06-01,MEX,2019-12-28,2019-12-31,Closed lost,0.0,0.0,4147.47,4147.47,0,Not specified,Social Media,Male,343.0
UX,PT,2018,2018-02-09,MEX,2018-08-22,2018-08-31,Closed lost,46.08,0.0,3225.81,3179.72,0,Not specified,Social Media,Male,839.0
DA,FT,2020,2020-04-05,AMS,2020-04-01,2020-04-01,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Social Media,Male,277.0
WD,FT,2019,2019-07-01,SAO,2018-08-22,2018-11-09,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,Social Media,Male,839.0
UX,FT,2020,2020-04-05,AMS,2019-12-27,2019-12-27,Closed lost,0.0,0.0,7000.0,7000.0,0,Not specified,Social Media,Male,291.0
WD,FT,2020,2020-03-23,BER,2019-12-25,2019-12-28,Closed lost,0.0,0.0,7500.0,6375.0,0,Not specified,Social Media,Male,346.0
UX,FT,2017,2017-10-23,MIA,2017-07-26,2017-08-25,Paid Deposit,0.0,0.0,9734.51,9734.51,0,Not specified,Referral,Male,1231.0
UX,PT,2019,2019-04-23,MAD,2018-08-22,2018-09-10,Closed lost,500.0,0.0,7500.0,7000.0,0,Not specified,google,Male,839.0
WD,FT,2017,2017-02-10,MIA,2017-08-15,2017-10-26,Closed lost,0.0,0.0,9734.51,9734.51,0,Not specified,Referral,Male,1211.0
WD,FT,2017,2017-02-10,MIA,2017-08-17,2017-09-25,Closed lost,0.0,0.0,9734.51,9734.51,0,Not specified,other,Male,1209.0
WD,PT,2018,2018-09-18,PAR,2018-08-22,2019-04-04,Closed lost,0.0,0.0,7500.0,7500.0,0,Not specified,other,Male,553.0
DA,PT,2020,2020-03-23,MEX,2020-03-19,2020-03-19,Closed lost,0.0,0.0,4746.54,4746.54,0,Not specified,Social Media,Male,249.0
UX,FT,2018,2018-10-22,BCN,2018-08-22,2018-11-09,Paid Deposit,0.0,0.0,6500.0,6500.0,0,Not specified,Referral,Male,839.0
DA,FT,2019,2019-09-23,AMS,2019-03-20,2019-05-15,Closed lost,1500.0,0.0,6000.0,4500.0,0,Not specified,Referral,Female,543.0
WD,FT,2019,2019-03-25,SAO,2019-03-20,2019-03-28,Closed lost,0.0,0.0,3764.71,3764.71,0,Not specified,IronhackEvent,Male,629.0
